word,coefficient,abs_coefficient
procedures policies,0.00718531133387836,0.00718531133387836
registrations,0.007163311856709346,0.007163311856709346
introduced,0.007150076852082645,0.007150076852082645
executives,0.007144277023630427,0.007144277023630427
technology systems,0.007143716802449548,0.007143716802449548
execute business,0.007139976823741561,0.007139976823741561
judgment,0.007112853231104585,0.007112853231104585
higher costs,0.007094158465425641,0.007094158465425641
malfeasance,0.007092959891219954,0.007092959891219954
phishing,0.007092584170153311,0.007092584170153311
expected benefits,0.0070892367685883835,0.0070892367685883835
use,0.007086390271521906,0.007086390271521906
misuse,0.00707650316572094,0.00707650316572094
north,0.0070744301500925795,0.0070744301500925795
borrowers,0.007069931207036638,0.007069931207036638
bear,0.007060264683388784,0.007060264683388784
pricing,0.007059485557572146,0.007059485557572146
purposes,0.007057271526417866,0.007057271526417866
complexities,0.007053006102552386,0.007053006102552386
termination,0.007045194680729445,0.007045194680729445
elevated,0.007039200506501703,0.007039200506501703
difficulties,0.007032446175712739,0.007032446175712739
taxing authorities,0.0070315065817432125,0.0070315065817432125
significant adverse,0.007030960314904333,0.007030960314904333
operators,0.007027051501516404,0.007027051501516404
disruptions operations,0.0070206970163551406,0.0070206970163551406
achieve maintain,0.007015859610017237,0.007015859610017237
possible,0.007013077676903642,0.007013077676903642
pursuant,0.007009026629868776,0.007009026629868776
medicaid,0.007007579331426225,0.007007579331426225
divestitures,0.006999136172945846,0.006999136172945846
purchase,0.0069979892631655705,0.0069979892631655705
people,0.006995168859630556,0.006995168859630556
carbon,0.0069878839284469784,0.0069878839284469784
data transfers,0.006985709614417985,0.006985709614417985
forced,0.00696798654962503,0.00696798654962503
efficiencies,0.00695536649594862,0.00695536649594862
reserve,0.006949968344921999,0.006949968344921999
group,0.006948081169588905,0.006948081169588905
certifications,0.0069479367699277405,0.0069479367699277405
measure,0.00694078418408854,0.00694078418408854
prohibiting,0.006940008220438351,0.006940008220438351
aspects,0.006939832836406913,0.006939832836406913
experiencing,0.006917955076210587,0.006917955076210587
goals commitments,0.006906503699383963,0.006906503699383963
documentation,0.006904195017648486,0.006904195017648486
attrition,0.006893069444943175,0.006893069444943175
play,0.006885415086893433,0.006885415086893433
actions result,0.006876689266265081,0.006876689266265081
address,0.006872002213874735,0.006872002213874735
notice,0.006844047097174764,0.006844047097174764
number shares,0.006837077393177927,0.006837077393177927
68 68,0.00681180905186176,0.00681180905186176
securities analysts,0.006803349251526241,0.006803349251526241
responsibilities,0.006788901293726834,0.006788901293726834
significant resources,0.006782070864288229,0.006782070864288229
changes federal,0.006776160410860862,0.006776160410860862
satisfied,0.006766304456899906,0.006766304456899906
readily,0.006745208945981955,0.006745208945981955
information including,0.006740343073010639,0.006740343073010639
maintain increase,0.006731894035018162,0.006731894035018162
utilities,0.006729863172118139,0.006729863172118139
related matters,0.006728677715110309,0.006728677715110309
legal regulatory,0.006725181610834174,0.006725181610834174
costs liabilities,0.006723655546064604,0.006723655546064604
fourth,0.0067201349196991025,0.0067201349196991025
directors,0.00671338873746502,0.00671338873746502
exports,0.0067132018263741326,0.0067132018263741326
key personnel,0.006709301466320117,0.006709301466320117
meet expectations,0.006706249646459336,0.006706249646459336
addition,0.006695243118776137,0.006695243118776137
software hardware,0.006684201693902886,0.006684201693902886
establish,0.006678135226299082,0.006678135226299082
disaster,0.006660963671142705,0.006660963671142705
causes,0.006650059670705039,0.006650059670705039
attack,0.006645347747876412,0.006645347747876412
economic conditions,0.006642324769529491,0.006642324769529491
support business,0.006641272402244573,0.006641272402244573
capital structure,0.006619165194691378,0.006619165194691378
cultural,0.006613229484153491,0.006613229484153491
reporting requirements,0.006608911510465054,0.006608911510465054
suppliers customers,0.0066007360560518405,0.0066007360560518405
operations growth,0.006597950493846664,0.006597950493846664
use software,0.006595468534344122,0.006595468534344122
exposing,0.00659529217384818,0.00659529217384818
regulated,0.006594378057837953,0.006594378057837953
degree,0.006592619361257431,0.006592619361257431
copyrights,0.006591787177693349,0.006591787177693349
million,0.006585975846459306,0.006585975846459306
74 74,0.006579695738164098,0.006579695738164098
european economic,0.006548029804173672,0.006548029804173672
changes company,0.0065435735912593804,0.0065435735912593804
brands,0.006540896064438927,0.006540896064438927
general corporate,0.006532174785970012,0.006532174785970012
reserves,0.006531744622893767,0.006531744622893767
ii,0.00653142788773209,0.00653142788773209
credit markets,0.006528997683888066,0.006528997683888066
qualified employees,0.006525008623090027,0.006525008623090027
expenditures,0.00652491754822805,0.00652491754822805
experience,0.006523748614277285,0.006523748614277285
1a annual,0.006521702352011955,0.006521702352011955
app store,0.006521148046389188,0.006521148046389188
governance,0.006500583762367066,0.006500583762367066
custom,0.0064998935387995576,0.0064998935387995576
hardware software,0.006496846853029801,0.006496846853029801
unable maintain,0.0064938721196956695,0.0064938721196956695
exposes,0.006491589608286932,0.006491589608286932
continue invest,0.006490718068261662,0.006490718068261662
48 48,0.006487914422648174,0.006487914422648174
continue experience,0.006476479457930159,0.006476479457930159
additional costs,0.0064684425981775,0.0064684425981775
analysts,0.0064611904801516705,0.0064611904801516705
conjunction,0.006452337248714713,0.006452337248714713
business strategies,0.006449965824687359,0.006449965824687359
result substantial,0.006444620983953648,0.006444620983953648
changes market,0.006435542416837562,0.006435542416837562
sensitive data,0.006399251468943081,0.006399251468943081
offers,0.006388865399795138,0.006388865399795138
classified,0.006386871126699556,0.006386871126699556
breached,0.0063829646848208325,0.0063829646848208325
hamas,0.006377176718716597,0.006377176718716597
check,0.006371122153821466,0.006371122153821466
event,0.006329938756636822,0.006329938756636822
commercialize products,0.006329181970525172,0.006329181970525172
harm reputation,0.0063289759033885624,0.0063289759033885624
evaluation,0.0063148123012100365,0.0063148123012100365
hosted,0.006311945318545043,0.006311945318545043
conversely,0.006308144756849517,0.006308144756849517
priority,0.006299847699404786,0.006299847699404786
development costs,0.006294519582375697,0.006294519582375697
company subject,0.006287563469327894,0.006287563469327894
ventures,0.006279119067870132,0.006279119067870132
assessment,0.006256550045250574,0.006256550045250574
condition,0.0062556533012859405,0.0062556533012859405
form 10,0.0062539878091339126,0.0062539878091339126
transition,0.006249955961669768,0.006249955961669768
adequacy,0.006247703625848692,0.006247703625848692
achieve,0.006243737533915704,0.006243737533915704
cost savings,0.006233260062393569,0.006233260062393569
competitors products,0.006232577227256983,0.006232577227256983
competitive,0.006232092105804733,0.006232092105804733
including united,0.006230162162526271,0.006230162162526271
negative consequences,0.006219532942184348,0.006219532942184348
global operations,0.006216674473056895,0.006216674473056895
claims litigation,0.00621622267710862,0.00621622267710862
subject regulatory,0.006204467988660654,0.006204467988660654
regulations require,0.006192807892759005,0.006192807892759005
shipment,0.006192237128803897,0.006192237128803897
impairment goodwill,0.006191871473876624,0.006191871473876624
increase expenses,0.006189426393519004,0.006189426393519004
breaches incidents,0.0061878044294254204,0.0061878044294254204
banks,0.006175879917874126,0.006175879917874126
face risks,0.006170262573069788,0.006170262573069788
negative impacts,0.006167469414815352,0.006167469414815352
malware,0.006162639273353705,0.006162639273353705
software products,0.006160313347399227,0.006160313347399227
operations require,0.00615326284499893,0.00615326284499893
future adversely,0.006145915439936567,0.006145915439936567
customers parties,0.006141458775767378,0.006141458775767378
protocols,0.006131126236931312,0.006131126236931312
amortization,0.006130907449405459,0.006130907449405459
contractually,0.006120084721153105,0.006120084721153105
mandatory,0.006104674894403376,0.006104674894403376
costs expenses,0.006098496487216576,0.006098496487216576
fda,0.006092944709510614,0.006092944709510614
prevailing,0.006090586147636896,0.006090586147636896
optimize,0.006090047246310839,0.006090047246310839
retain qualified,0.00608165297990034,0.00608165297990034
costs adversely,0.006069975388317047,0.006069975388317047
domestic,0.0060585885446619,0.0060585885446619
feature,0.006055431208983497,0.006055431208983497
intangible assets,0.006051778519007472,0.006051778519007472
arbitration,0.006039475493012138,0.006039475493012138
party manufacturers,0.006030344010001554,0.006030344010001554
accounted,0.006020405277331743,0.006020405277331743
access data,0.00601487183322843,0.00601487183322843
collection,0.005995332073592923,0.005995332073592923
attorney,0.005995317709885258,0.005995317709885258
ability grow,0.005989597164848401,0.005989597164848401
announced,0.005989310136847898,0.005989310136847898
viruses,0.005983325280278416,0.005983325280278416
devote,0.005970925107149658,0.005970925107149658
regulations requirements,0.005941738761721923,0.005941738761721923
loss key,0.0059404212025937885,0.0059404212025937885
future operating,0.005937393553193631,0.005937393553193631
trade restrictions,0.005937249767455995,0.005937249767455995
recovery,0.005935520922368089,0.005935520922368089
industry standards,0.0059339560867736,0.0059339560867736
geographies,0.005899585855545004,0.005899585855545004
vulnerability,0.00589914950303964,0.00589914950303964
policies practices,0.005893855186020855,0.005893855186020855
adequately,0.0058790169564219555,0.0058790169564219555
copyright,0.005873319175864278,0.005873319175864278
perceptions,0.0058666483902456235,0.0058666483902456235
capital requirements,0.005856726201033141,0.005856726201033141
periodically,0.005853764306336356,0.005853764306336356
providers,0.005853029454793436,0.005853029454793436
subsidiary,0.005852608713167195,0.005852608713167195
transfer personal,0.0058481203021112935,0.0058481203021112935
certification,0.005847570621739924,0.005847570621739924
depends ability,0.005844639421802733,0.005844639421802733
ability meet,0.005844082745132193,0.005844082745132193
strength,0.0058408182570208605,0.0058408182570208605
ability deliver,0.005837136229906429,0.005837136229906429
continuously,0.005829274662972765,0.005829274662972765
user,0.005825845295215236,0.005825845295215236
regulatory developments,0.0058229961103446635,0.0058229961103446635
january 31,0.005822816430624096,0.005822816430624096
25,0.005818289986036068,0.005818289986036068
global economy,0.00581737192452428,0.00581737192452428
subject laws,0.0058151604715294975,0.0058151604715294975
subject extensive,0.005805532173152143,0.005805532173152143
government authorities,0.005804395377583841,0.005804395377583841
restricting,0.0058034084206954805,0.0058034084206954805
ability recruit,0.005795705661442417,0.005795705661442417
enhancements,0.005783951987607001,0.005783951987607001
issuances,0.005781626525940078,0.005781626525940078
research development,0.005775212323079585,0.005775212323079585
service offerings,0.00577373527188644,0.00577373527188644
terminate,0.005772831150311434,0.005772831150311434
business models,0.005772236552344578,0.005772236552344578
minimize,0.005771147498057747,0.005771147498057747
unwilling,0.005754688000397661,0.005754688000397661
recognize,0.005753772502089241,0.005753772502089241
income,0.005753606713535741,0.005753606713535741
initiated,0.0057514486270983075,0.0057514486270983075
technological,0.005744392276462203,0.005744392276462203
products certain,0.005730119705827657,0.005730119705827657
shortage,0.005729191016329967,0.005729191016329967
services result,0.005726192704011938,0.005726192704011938
export control,0.005716407616328439,0.005716407616328439
63 63,0.005712090613089713,0.005712090613089713
sales force,0.00570390113130656,0.00570390113130656
likely result,0.005702208529648579,0.005702208529648579
teams,0.005698394835079016,0.005698394835079016
certified,0.0056952718391043156,0.0056952718391043156
finished,0.005691665247357447,0.005691665247357447
revenue service,0.005689737801204302,0.005689737801204302
withdrawal,0.0056855655374895035,0.0056855655374895035
pharmaceutical,0.005683579025578925,0.005683579025578925
channels,0.005680153433652819,0.005680153433652819
enter,0.0056736677259384884,0.0056736677259384884
highly dependent,0.00567301780621886,0.00567301780621886
brand reputation,0.005662232029210364,0.005662232029210364
settled,0.005640979654246578,0.005640979654246578
variety reasons,0.0056408696627557224,0.0056408696627557224
retain employees,0.00563801645040836,0.00563801645040836
train,0.005636949501952191,0.005636949501952191
seasonality,0.005617856558715511,0.005617856558715511
operations material,0.00561446972507204,0.00561446972507204
financial,0.0055921335153057096,0.0055921335153057096
products ability,0.005582621273339515,0.005582621273339515
reputation business,0.005578782929312631,0.005578782929312631
protecting,0.0055730499367621445,0.0055730499367621445
revenue results,0.0055657009006479735,0.0055657009006479735
vulnerabilities,0.005559141939813896,0.005559141939813896
accuracy,0.005556638006497116,0.005556638006497116
reductions,0.0055563895617043784,0.0055563895617043784
frameworks,0.005554095028581369,0.005554095028581369
trade disputes,0.005553261981114322,0.005553261981114322
payment processing,0.005552568654667604,0.005552568654667604
state delaware,0.005549668407028546,0.005549668407028546
budgets,0.005549284626241481,0.005549284626241481
portion,0.005532275024712429,0.005532275024712429
suppliers,0.005519734353817765,0.005519734353817765
industry conditions,0.005517756059389919,0.005517756059389919
brand,0.005511341787470733,0.005511341787470733
units,0.005506109492546304,0.005506109492546304
currencies,0.005491903186545471,0.005491903186545471
fair,0.0054906838407660224,0.0054906838407660224
ability maintain,0.0054837799400129,0.0054837799400129
operations future,0.005478716633599301,0.005478716633599301
economic area,0.005458996159982316,0.005458996159982316
continue available,0.005458665304852557,0.005458665304852557
future addition,0.005440547531707973,0.005440547531707973
using,0.005431999826724296,0.005431999826724296
largest,0.005422374357426539,0.005422374357426539
provide services,0.005422147826822298,0.005422147826822298
renewal,0.005413765785156065,0.005413765785156065
44 44,0.005410494564693931,0.005410494564693931
expand business,0.005406636156195414,0.005406636156195414
monetize,0.005392056665733194,0.005392056665733194
customer data,0.005388180956182648,0.005388180956182648
operating loss,0.00538535974607415,0.00538535974607415
breach,0.005382670721883078,0.005382670721883078
senior unsecured,0.005376399202991418,0.005376399202991418
based,0.0053662660602573865,0.0053662660602573865
development marketing,0.005360978691085716,0.005360978691085716
legal requirements,0.005360798804457578,0.005360798804457578
shifting,0.0053601133394542,0.0053601133394542
licenses,0.005354758997287407,0.005354758997287407
ordinary course,0.005349365926241341,0.005349365926241341
awards,0.0053465478427751146,0.0053465478427751146
negative,0.005339318688105966,0.005339318688105966
share repurchases,0.00532560450165969,0.00532560450165969
devices,0.005324853536674287,0.005324853536674287
risks include,0.005324528327337042,0.005324528327337042
ad,0.0053223494772156755,0.0053223494772156755
sensitive,0.0053149963735498965,0.0053149963735498965
climate change,0.005312423880784528,0.005312423880784528
achievement,0.00530757939266284,0.00530757939266284
ability offer,0.005303000990624671,0.005303000990624671
cash dividends,0.0053008602864096175,0.0053008602864096175
trend,0.005297902772609295,0.005297902772609295
oecd,0.005282850108715,0.005282850108715
operations cash,0.0052798959723495695,0.0052798959723495695
sccs,0.005278977430063029,0.005278977430063029
operations harmed,0.005263028169191749,0.005263028169191749
acquiring,0.0052618977965257704,0.0052618977965257704
gross margin,0.005260661161164145,0.005260661161164145
result reputational,0.005248416264692428,0.005248416264692428
regulations governing,0.005244186167240296,0.005244186167240296
transfers,0.005243529416920591,0.005243529416920591
encounter,0.005239914557747694,0.005239914557747694
use ai,0.005237618498078485,0.005237618498078485
ended december,0.005233457988780192,0.005233457988780192
rulings,0.005225615332995561,0.005225615332995561
regulatory bodies,0.005223101306467168,0.005223101306467168
document,0.005206400491884627,0.005206400491884627
relating privacy,0.005204311766668582,0.005204311766668582
accurately predict,0.00518981972739764,0.00518981972739764
introducing,0.005183251539054531,0.005183251539054531
denied,0.005180887847724999,0.005180887847724999
restated bylaws,0.005163081867928472,0.005163081867928472
officers directors,0.005154659935431238,0.005154659935431238
size,0.005147878527920944,0.005147878527920944
advertisements,0.0051419745821905906,0.0051419745821905906
safeguards,0.005135891865546816,0.005135891865546816
mix,0.005130323609813824,0.005130323609813824
tax law,0.005124618707368388,0.005124618707368388
preventative,0.005120507692340646,0.005120507692340646
studies,0.005119573046660856,0.005119573046660856
actors,0.0051189744064588745,0.0051189744064588745
theft,0.005096466904497316,0.005096466904497316
uncertainty regarding,0.005095385784481047,0.005095385784481047
sufficient,0.00509118133156271,0.00509118133156271
vulnerabilities products,0.005086845162553844,0.005086845162553844
commercially reasonable,0.005086513623406261,0.005086513623406261
case,0.005083045167135645,0.005083045167135645
staff,0.005082565388521682,0.005082565388521682
forecast,0.005068137969248583,0.005068137969248583
consummation,0.005047994917306007,0.005047994917306007
results future,0.005019895909491355,0.005019895909491355
government customers,0.005019739413955259,0.005019739413955259
clearances,0.005009611971280859,0.005009611971280859
use disclosure,0.0050050070144520495,0.0050050070144520495
regulations including,0.005003360667104787,0.005003360667104787
reaction,0.00500280246165309,0.00500280246165309
gas,0.0049979073263524045,0.0049979073263524045
effective manner,0.004997057143794625,0.004997057143794625
network,0.004983429332087438,0.004983429332087438
consolidated balance,0.004982276884295459,0.004982276884295459
liabilities,0.004978371480240942,0.004978371480240942
technologies including,0.004974168739104209,0.004974168739104209
cyber,0.004968197188835773,0.004968197188835773
recruit,0.004959483081456902,0.004959483081456902
compliance obligations,0.0049587151282096155,0.0049587151282096155
relationships parties,0.004936976590471541,0.004936976590471541
including result,0.00492463937568061,0.00492463937568061
regulations jurisdictions,0.004915015417259701,0.004915015417259701
affected unable,0.004912186595798613,0.004912186595798613
destruction,0.004906167709462319,0.004906167709462319
require pay,0.00489034056828538,0.00489034056828538
minerals,0.004888803725012041,0.004888803725012041
end customer,0.004887294770826206,0.004887294770826206
servicing,0.004870858169962334,0.004870858169962334
purpose,0.004855491901031704,0.004855491901031704
sanctioned,0.004844218599352137,0.004844218599352137
differ,0.004843341877809581,0.004843341877809581
federal trade,0.004840675760871361,0.004840675760871361
developers,0.004822490143437518,0.004822490143437518
modification,0.004822293029734471,0.004822293029734471
threat actors,0.004821154545152116,0.004821154545152116
penetration,0.004816930245090461,0.004816930245090461
fourth quarter,0.004815521708938661,0.004815521708938661
training,0.004809838454483225,0.004809838454483225
business example,0.0048072356870924,0.0048072356870924
clearance,0.004785077710116474,0.004785077710116474
employees business,0.004780184015696902,0.004780184015696902
regulations result,0.004778936802121711,0.004778936802121711
incurred,0.00477003860920858,0.00477003860920858
campaigns,0.004770009038992195,0.004770009038992195
debt service,0.004763034928162212,0.004763034928162212
physicians,0.004762935266704694,0.004762935266704694
conflict russia,0.00476122966363551,0.00476122966363551
war ukraine,0.004754106327523247,0.004754106327523247
sales personnel,0.00475007470887936,0.00475007470887936
trends,0.004744334259156469,0.004744334259156469
failure successfully,0.0047420359957043405,0.0047420359957043405
strong,0.0047288115942884235,0.0047288115942884235
sales operations,0.004716378422138235,0.004716378422138235
funded,0.004715216164576558,0.004715216164576558
companies,0.004713541429238159,0.004713541429238159
customer requirements,0.004710884861318547,0.004710884861318547
best interests,0.004709761705939446,0.004709761705939446
calculation,0.004703599897422002,0.004703599897422002
disrupt business,0.004700091859549027,0.004700091859549027
disaster recovery,0.0046911269501969145,0.0046911269501969145
oversight,0.00468934111181798,0.00468934111181798
increasingly sophisticated,0.004686344456511794,0.004686344456511794
locations,0.004679110617462706,0.004679110617462706
stock market,0.004669305741394122,0.004669305741394122
regulatory proceedings,0.004660979431699881,0.004660979431699881
obsolescence,0.004655613106609496,0.004655613106609496
corrupt,0.004655028433309122,0.004655028433309122
recognize revenue,0.0046543667214333975,0.0046543667214333975
spread,0.0046487964489274934,0.0046487964489274934
management resources,0.004618136421297671,0.004618136421297671
economic,0.004617161765498308,0.004617161765498308
constantly evolving,0.004612070760468235,0.004612070760468235
connection,0.004594473746934231,0.004594473746934231
opt,0.004594452656845228,0.004594452656845228
india,0.004593135765262343,0.004593135765262343
contractual clauses,0.004583217158915918,0.004583217158915918
tax liabilities,0.004579140709371104,0.004579140709371104
bugs,0.00457669044430766,0.00457669044430766
anti bribery,0.004569915636681611,0.004569915636681611
negotiations,0.004552412303038443,0.004552412303038443
exposed risks,0.004539251537141032,0.004539251537141032
component,0.004529167916111575,0.004529167916111575
operations cause,0.004528823547201594,0.004528823547201594
assert,0.004518288394594235,0.004518288394594235
light,0.004517010094981017,0.004517010094981017
governmental regulatory,0.004509207171025856,0.004509207171025856
materially different,0.004492532779297618,0.004492532779297618
customers require,0.004491140062767053,0.004491140062767053
costs associated,0.004478128102216057,0.004478128102216057
analytics,0.004478082365202548,0.004478082365202548
reputational harm,0.004470810114546854,0.004470810114546854
imposing,0.0044679759354043945,0.0044679759354043945
factors material,0.004464015817254142,0.004464015817254142
revised,0.0044615533427525035,0.0044615533427525035
proceeds,0.00445986147667438,0.00445986147667438
security incident,0.004445310634239306,0.004445310634239306
result loss,0.0044446654778745225,0.0044446654778745225
introduction,0.004440197605092153,0.004440197605092153
competitive advantage,0.004436820532461575,0.004436820532461575
unable anticipate,0.004431754001005928,0.004431754001005928
responsible,0.004431476153243827,0.004431476153243827
management attention,0.004430540117465865,0.004430540117465865
asserted,0.00442907989385176,0.00442907989385176
cybersecurity threats,0.00442881050306814,0.00442881050306814
access systems,0.0044264221696299596,0.0044264221696299596
ongoing,0.004416882318490435,0.004416882318490435
preclude,0.004413743886367197,0.004413743886367197
result number,0.004411544496565232,0.004411544496565232
reputation adversely,0.004399750338560783,0.004399750338560783
period time,0.004399069478339109,0.004399069478339109
enforcement actions,0.004398595919021867,0.004398595919021867
rights including,0.004396755975422507,0.004396755975422507
new offerings,0.004394818228352041,0.004394818228352041
personal injury,0.004393297261408019,0.004393297261408019
infringing,0.004382754365832929,0.004382754365832929
looking statements,0.004374464248274015,0.004374464248274015
new features,0.004373164735101719,0.004373164735101719
chemicals,0.0043719691292140326,0.0043719691292140326
use party,0.004359356953103767,0.004359356953103767
vulnerable,0.004349781645894136,0.004349781645894136
cooperation,0.004347709760760542,0.004347709760760542
customers reduce,0.004345842257205558,0.004345842257205558
guidance,0.004338398959898638,0.004338398959898638
success depends,0.004327821576255445,0.004327821576255445
permanent,0.004324903138102864,0.004324903138102864
factors cause,0.004322377844769971,0.004322377844769971
transfer,0.004321708816158121,0.004321708816158121
demand,0.004321189163335078,0.004321189163335078
ability execute,0.00431413129273131,0.00431413129273131
began,0.00430625458043682,0.00430625458043682
services subject,0.004305509669711963,0.004305509669711963
attention resources,0.00430512759514349,0.00430512759514349
sophisticated,0.004304013330431163,0.004304013330431163
meeting stockholders,0.004295611174903484,0.004295611174903484
continue evolve,0.0042832728644313246,0.0042832728644313246
earn,0.004281259891997257,0.004281259891997257
price volume,0.004280388289084559,0.004280388289084559
expansion,0.004279927742425201,0.004279927742425201
decreased,0.004265081556952477,0.004265081556952477
operating performance,0.004256365154382934,0.004256365154382934
limit,0.00425628389043605,0.00425628389043605
cyber security,0.004254948340505798,0.004254948340505798
proprietary rights,0.004250824421938934,0.004250824421938934
concentrated,0.004249456342371778,0.004249456342371778
certain countries,0.004241067646025613,0.004241067646025613
used products,0.0042385461718100126,0.0042385461718100126
extreme,0.004236165443536974,0.004236165443536974
trademark,0.0042289370312503585,0.0042289370312503585
transmit,0.004224867199683485,0.004224867199683485
corporation law,0.004219367143034161,0.004219367143034161
web,0.0042120890856584894,0.0042120890856584894
results differ,0.004193928787403149,0.004193928787403149
business information,0.004191502588588611,0.004191502588588611
publication,0.0041904373923073585,0.0041904373923073585
repay,0.004175631243179217,0.004175631243179217
accumulated,0.004168338490258998,0.004168338490258998
military conflict,0.004165150253207202,0.004165150253207202
assume,0.004159400281259325,0.004159400281259325
economic activity,0.004157630812582986,0.004157630812582986
retain key,0.004153630236018579,0.004153630236018579
settle,0.004153168518384444,0.004153168518384444
updated,0.004146057918471971,0.004146057918471971
promotions,0.004122634061563487,0.004122634061563487
clean,0.004116449548483601,0.004116449548483601
consuming,0.0041126883478405365,0.0041126883478405365
charge,0.004111034905158313,0.004111034905158313
voting power,0.004109546793106687,0.004109546793106687
statements included,0.004108957097502,0.004108957097502
uncertainties presently,0.0041056166758078405,0.0041056166758078405
terrorist,0.004095751696850992,0.004095751696850992
transmission,0.0040941818115681075,0.0040941818115681075
business customers,0.0040928254831077105,0.0040928254831077105
registered public,0.0040791458832203035,0.0040791458832203035
key business,0.004076228598505478,0.004076228598505478
manufacturing supply,0.004067267171896984,0.004067267171896984
offs,0.004059124429183164,0.004059124429183164
portion business,0.0040572606395571165,0.0040572606395571165
breach security,0.0040560245250483955,0.0040560245250483955
products provide,0.004050562586262724,0.004050562586262724
capital stock,0.0040501734392308485,0.0040501734392308485
differentiate,0.004044569682432131,0.004044569682432131
500,0.0040442469346686485,0.0040442469346686485
delaware general,0.0040405211518674015,0.0040405211518674015
widely,0.004033586929564932,0.004033586929564932
ruling,0.004030093209235339,0.004030093209235339
partners,0.00402493287707244,0.00402493287707244
pursue,0.00402217025600467,0.00402217025600467
result fines,0.004021492704937632,0.004021492704937632
product liability,0.004021123497413733,0.004021123497413733
ecosystem,0.004015691765767036,0.004015691765767036
competitive disadvantage,0.004015657699712998,0.004015657699712998
exposed,0.004011490409695035,0.004011490409695035
trade barriers,0.004008821528012005,0.004008821528012005
able,0.004005833207871161,0.004005833207871161
reform,0.004001722511991599,0.004001722511991599
protection measures,0.0040012738770662725,0.0040012738770662725
noted,0.003999608899678809,0.003999608899678809
costs incurred,0.003994306172779054,0.003994306172779054
addition customers,0.003993834085241035,0.003993834085241035
corresponding,0.003986957526259465,0.003986957526259465
legal proceedings,0.003986336826571328,0.003986336826571328
price common,0.003985621333149577,0.003985621333149577
compared,0.003983999692945136,0.003983999692945136
evaluate,0.003980213798628596,0.003980213798628596
maintain compliance,0.003977657607397108,0.003977657607397108
unauthorized use,0.003966978565788566,0.003966978565788566
paying,0.00396687747089448,0.00396687747089448
products sold,0.003966487846952885,0.003966487846952885
strategies,0.0039547952211195945,0.0039547952211195945
intercompany,0.00394533279092593,0.00394533279092593
deficiencies,0.003917504435060078,0.003917504435060078
certain customers,0.0039160624345025204,0.0039160624345025204
products processes,0.00391568474985598,0.00391568474985598
internal control,0.003911936937433756,0.003911936937433756
ability satisfy,0.0039059069381442084,0.0039059069381442084
signed,0.0039038596230599304,0.0039038596230599304
preventative measures,0.003884678244831275,0.003884678244831275
waiver,0.0038802310284327436,0.0038802310284327436
self regulatory,0.0038763372934126645,0.0038763372934126645
market demand,0.0038666557091821614,0.0038666557091821614
body,0.003866468976846094,0.003866468976846094
financial condition,0.003865093513847771,0.003865093513847771
represent,0.003858545251947027,0.003858545251947027
including personal,0.003855630062898761,0.003855630062898761
uk,0.003850570585584848,0.003850570585584848
computer,0.003843972998673228,0.003843972998673228
ability incur,0.003831749240609941,0.003831749240609941
shareholder,0.0038285169002575305,0.0038285169002575305
workforce,0.0038249933360148106,0.0038249933360148106
microsoft,0.0038241964794659225,0.0038241964794659225
frequency,0.0038222211974150173,0.0038222211974150173
rights act,0.0038114425851472067,0.0038114425851472067
effective internal,0.003809223475561479,0.003809223475561479
ability,0.0038047020463886187,0.0038047020463886187
clauses,0.0037899537981234297,0.0037899537981234297
intentional,0.003779851854230274,0.003779851854230274
future material,0.0037792865400748544,0.0037792865400748544
loss carryforwards,0.0037687346090093015,0.0037687346090093015
smaller,0.003763971794895002,0.003763971794895002
development efforts,0.0037618572767702634,0.0037618572767702634
transferring,0.003754648756861808,0.003754648756861808
perceived failure,0.003747100034768483,0.003747100034768483
launch,0.003743964722979127,0.003743964722979127
protection regulation,0.003743198912816555,0.003743198912816555
national,0.003742735719493986,0.003742735719493986
fee,0.0037412900881565597,0.0037412900881565597
trade protection,0.0037405648141243487,0.0037405648141243487
failure maintain,0.003735718897474636,0.003735718897474636
reason,0.0037356679960060895,0.0037356679960060895
general corporation,0.003730708272361512,0.003730708272361512
exchange rates,0.0037106873230161874,0.0037106873230161874
receiving,0.0037015574117788856,0.0037015574117788856
closing,0.0036929268836692316,0.0036929268836692316
normal,0.003692656081907805,0.003692656081907805
trademarks,0.0036921841459965615,0.0036921841459965615
technological changes,0.003685214345885524,0.003685214345885524
negative publicity,0.0036830868191735193,0.0036830868191735193
product quality,0.0036770090028495576,0.0036770090028495576
semiconductor manufacturing,0.003676543395447415,0.003676543395447415
divert attention,0.003672771266752145,0.003672771266752145
customers purchase,0.0036611989543026656,0.0036611989543026656
expensive time,0.0036605977571841208,0.0036605977571841208
increasingly complex,0.0036586468813001372,0.0036586468813001372
differences,0.003653454996763011,0.003653454996763011
joint ventures,0.003651515324002522,0.003651515324002522
fluctuated,0.003650734808915485,0.003650734808915485
impact revenue,0.0036476346685100657,0.0036476346685100657
components,0.003645868088163895,0.003645868088163895
business require,0.003644271932846633,0.003644271932846633
regulatory action,0.003637906187921541,0.003637906187921541
prevented,0.0036355646094803394,0.0036355646094803394
ability conduct,0.003632534295826962,0.003632534295826962
effect results,0.0036308762707590652,0.0036308762707590652
state foreign,0.0036216111826470054,0.0036216111826470054
public accounting,0.0036124116216728337,0.0036124116216728337
